Unnamed_index;department;promoted;review;projects;salary;tenure;satisfaction;bonus;avg_hrs_month;left
8617;logistics;0;0.544905659;4;medium;8;0.555322047;0;187.7409292;yes
8618;retail;0;0.538234171;2;medium;7;0.7461778;0;186.1830277;yes
8619;retail;0;0.531414273;3;medium;7;0.661394071;0;186.3140615;yes
8620;marketing;0;0.751716485;4;high;8;0.340109612;0;189.9169903;yes
8621;operations;0;0.669890552;3;medium;8;0.540535531;0;187.9370707;yes
8622;IT;0;0.722433598;4;medium;8;0.561621548;1;188.3177358;yes
8623;retail;0;0.563677651;3;high;8;0.583214467;0;187.6039484;yes
8624;sales;0;0.64245607;3;medium;8;0.468199888;0;188.7568422;yes
8625;sales;0;0.435581406;3;medium;7;0.715550411;0;185.6171579;yes
8626;engineering;0;0.765641823;4;medium;8;0.728007308;0;188.1082937;yes
8627;logistics;0;0.638370794;3;medium;8;0.584125429;0;188.0539609;yes
8628;operations;0;0.502354675;4;medium;7;0.786529556;0;185.5834683;yes
8629;support;0;0.550846039;3;medium;8;0.404210467;1;188.1363703;yes
8630;IT;0;0.612025979;4;medium;7;0.588229701;0;187.4859002;yes
8631;IT;0;0.605102851;3;medium;7;0.718464188;0;187.0222009;yes
8632;retail;0;0.561191539;4;medium;7;0.666454667;0;186.7232139;yes
8633;engineering;0;0.540461155;3;low;7;0.693442979;0;186.9625737;yes
8634;sales;0;0.754320336;3;low;8;0.505674813;0;189.1796984;yes
8635;retail;0;0.580576304;3;medium;7;0.625831297;1;187.284185;yes
8636;engineering;0;0.621122784;3;medium;8;0.531600659;0;187.7063258;yes
8637;sales;0;0.714110023;4;medium;8;0.673204288;0;187.788929;yes
8638;sales;0;0.672502463;3;medium;8;0.483210032;1;188.3219075;yes
8639;sales;0;0.650463091;4;medium;7;0.561846729;0;187.3857681;yes
8640;IT;0;0.726484189;3;medium;8;0.595624451;0;188.5537822;yes
8641;IT;0;0.692080888;4;medium;8;0.366838012;0;189.7151744;yes
8642;sales;0;0.701754072;4;high;8;0.571763985;0;188.8028728;yes
8643;sales;0;0.565093481;2;high;7;0.801829427;0;185.9039958;yes
8644;support;0;0.572707694;4;high;7;0.888733187;0;186.5553029;yes
8645;logistics;0;0.572775523;3;medium;8;0.455373423;0;188.3283528;yes
8646;engineering;0;0.6979879;4;low;8;0.65790348;0;187.9496254;yes
8647;sales;0;0.525416875;3;medium;8;0.576346793;0;187.6094698;yes
8648;operations;0;0.789495823;4;medium;8;0.365592491;0;190.0009401;yes
8649;retail;0;0.499613732;3;medium;7;0.474552266;0;187.454736;yes
8650;operations;0;0.711895141;3;medium;8;0.607780611;0;187.8933543;yes
8651;retail;0;0.687311411;3;low;8;0.549020504;0;188.2189782;yes
8652;retail;0;0.639826915;3;low;8;0.363934589;0;189.2182381;yes
8653;support;0;0.498279323;4;medium;7;0.726459824;0;186.1939314;yes
8654;finance;0;0.708078159;3;medium;8;0.570677892;0;188.1041083;yes
8655;engineering;0;0.649038159;4;low;8;0.546541705;1;187.8122167;yes
8656;engineering;0;0.586473592;4;medium;7;0.719624691;1;187.125561;yes
8657;operations;0;0.626360519;3;medium;8;0.411839143;0;188.9645807;yes
8658;operations;0;0.680672963;3;medium;8;0.555234142;0;188.6659953;yes
8659;sales;0;0.623009083;3;low;7;0.741555352;0;187.4966179;yes
8660;sales;0;0.714651261;4;medium;8;0.400451703;0;189.6505065;yes
8661;sales;0;0.73632588;4;medium;8;0.631108955;0;187.9890087;yes
8662;engineering;0;0.646514398;3;medium;8;0.567887592;0;187.8800647;yes
8663;marketing;0;0.580477326;3;low;7;0.555701145;1;186.9412194;yes
8664;retail;1;0.543030248;3;medium;7;0.656120846;0;186.606672;yes
8665;IT;0;0.597546484;3;low;8;0.391168025;0;188.9350242;yes
8666;finance;0;0.667691956;3;low;8;0.570304891;0;188.3842516;yes
8667;operations;0;0.671506444;3;low;8;0.637566544;0;187.9759044;yes
8668;sales;0;0.773233191;3;medium;8;0.583052615;0;189.8384269;yes
8669;engineering;0;0.793501933;2;medium;8;0.416056586;0;189.9786447;yes
8670;admin;0;0.647959844;3;high;8;0.757479696;1;187.7919606;yes
8671;logistics;0;0.572483779;3;medium;7;0.739598212;0;186.6252757;yes
8672;operations;0;0.468876523;3;medium;7;0.71636529;0;185.9885605;yes
8673;engineering;0;0.708604323;4;medium;8;0.593993589;0;188.0295897;yes
8674;retail;0;0.50466296;4;medium;7;0.721880976;0;185.5958743;yes
8675;finance;0;0.556105985;3;low;7;0.660243;0;186.7141456;no
8676;engineering;0;0.585815149;2;medium;7;0.840037019;1;185.7443769;yes
8677;support;0;0.481106067;4;high;7;0.688019785;0;186.4297535;yes
8678;retail;0;0.72756311;3;low;8;0.698759441;1;187.5739203;yes
8679;sales;0;0.530262949;2;high;7;0.760580766;0;185.5625598;yes
8680;marketing;0;0.715902427;3;medium;8;0.640552003;0;188.1790026;yes
8681;retail;0;0.563198406;3;medium;8;0.395293569;0;189.2915423;yes
8682;engineering;0;0.563713303;4;high;7;0.739054055;1;186.8176754;yes
8683;marketing;0;0.539283306;3;medium;7;0.71821574;1;186.6499366;yes
8684;admin;0;0.58919028;3;medium;8;0.691001417;0;187.8131422;yes
8685;sales;0;0.603590424;4;high;8;0.553102444;0;187.5987425;yes
8686;retail;0;0.546681764;4;medium;7;0.611282336;1;186.4699618;yes
8687;marketing;0;0.579966354;3;medium;7;0.72744754;0;186.7789948;yes
8688;engineering;0;0.76970758;2;medium;8;0.630110631;0;188.8648959;yes
8689;engineering;0;0.672460555;3;low;7;0.748652519;0;187.3996382;yes
8690;sales;0;0.728156544;3;low;8;0.505750434;1;188.93382;yes
8691;engineering;0;0.540997535;4;medium;7;0.791329017;0;186.6162642;yes
8692;operations;0;0.723269204;3;high;8;0.459129037;0;188.8677044;yes
8693;retail;0;0.557217913;4;medium;7;0.692531831;0;187.0955692;yes
8694;sales;0;0.615821371;3;low;7;0.583000444;0;187.1948854;yes
8695;marketing;0;0.625654066;4;medium;8;0.556465788;0;187.8457863;yes
8696;sales;1;0.786363689;3;medium;8;0.565967459;1;188.2830662;yes
8697;sales;0;0.767101151;3;medium;8;0.599259725;0;188.1420453;yes
8698;operations;0;0.722345787;3;medium;8;0.668736129;0;188.2878696;yes
8699;retail;0;0.584155514;3;medium;8;0.647079891;0;187.5925763;yes
8700;retail;0;0.694396399;3;low;8;0.464811931;0;189.4156892;yes
8701;retail;0;0.632527843;4;high;7;0.6853753;1;187.1343209;yes
8702;sales;0;0.62740227;3;medium;8;0.553514099;1;187.7856726;yes
8703;sales;0;0.465256575;4;low;7;0.521588462;0;186.9785475;yes
8704;sales;1;0.625962359;2;high;8;0.436002784;0;188.3888374;yes
8705;admin;0;0.473168676;2;medium;7;0.610552657;1;186.8823323;yes
8706;operations;0;0.729105417;4;medium;8;0.497912968;0;189.0887865;yes
8707;support;0;0.620361938;3;medium;7;0.58423495;0;187.3902877;yes
8708;sales;0;0.630800516;3;high;8;0.641998091;0;187.6388943;yes
8709;retail;0;0.659302489;3;high;8;0.49506413;0;187.866686;yes
8710;sales;0;0.565219333;3;medium;7;0.549355828;0;187.1929482;yes
8711;sales;0;0.59580914;4;medium;7;0.53656275;1;186.9906201;yes
8712;retail;0;0.612571786;3;low;8;0.562825091;0;188.0694444;yes
8713;sales;0;0.676634371;4;medium;7;0.699821629;0;187.4087032;yes
8714;sales;0;0.665512487;3;medium;8;0.468958287;0;188.5334051;yes
8715;retail;0;0.649877696;3;high;8;0.703681897;0;187.7552092;yes
8716;sales;0;0.578488574;4;medium;7;0.670105084;0;186.6169488;yes
8717;sales;0;0.611550274;3;high;8;0.592533627;0;188.208664;yes
8718;admin;0;0.642883082;3;high;7;0.710947445;0;187.1223153;yes
8719;operations;0;0.640362526;4;high;8;0.53631823;0;188.2795978;yes
8720;retail;0;0.704663411;4;medium;8;0.455101233;0;189.4215638;yes
8721;retail;0;0.625418132;4;high;8;0.426973831;0;188.4987836;yes
8722;engineering;0;0.518132465;4;medium;8;0.556412661;0;187.7303226;yes
8723;engineering;0;0.595819485;3;medium;7;0.544724061;0;187.4686386;yes
8724;engineering;0;0.688624861;3;low;8;0.442989437;0;189.1611234;yes
8725;support;0;0.689519049;3;medium;8;0.464164275;1;188.8844858;yes
8726;marketing;0;0.618388252;4;medium;8;0.369374605;0;188.3070574;yes
8727;operations;0;0.728248053;3;high;8;0.514509977;1;188.4326984;yes
8728;engineering;0;0.666133932;3;medium;8;0.492790881;0;187.8232629;yes
8729;sales;0;0.592862661;3;medium;8;0.450350836;0;188.1200031;yes
8730;retail;0;0.496160836;3;low;8;0.461599809;0;187.5410827;yes
8731;logistics;0;0.647519196;4;medium;8;0.562301346;0;187.5540472;yes
8732;engineering;0;0.640941053;4;medium;8;0.540474367;0;188.6249577;yes
8733;operations;0;0.754711047;4;medium;8;0.625646436;0;187.9434684;yes
8734;retail;0;0.687307967;4;low;8;0.623385525;0;188.090991;yes
8735;support;0;0.61071258;3;medium;7;0.617869932;0;187.3238363;yes
8736;operations;0;0.728103452;3;low;8;0.490034293;0;189.5420234;yes
8737;retail;0;0.482712155;3;high;8;0.503681323;0;187.9541644;yes
8738;engineering;0;0.601119317;3;high;7;0.704183562;0;186.6051623;yes
8739;engineering;0;0.679606591;3;medium;8;0.420434889;0;189.1113517;yes
8740;engineering;0;0.698884094;3;medium;7;0.616192748;0;187.3616115;yes
8741;sales;0;0.602676912;4;medium;8;0.610790552;0;187.5124582;yes
8742;admin;0;0.593864478;4;medium;8;0.620766493;0;187.5194583;yes
8743;operations;0;0.460465047;5;medium;7;0.730867835;0;186.5045786;yes
8744;engineering;0;0.616766942;4;medium;8;0.642391311;0;188.2928809;yes
8745;operations;0;0.639463756;3;high;7;0.654665408;0;187.0106973;yes
8746;retail;0;0.56839137;4;medium;7;0.745477764;0;186.8336896;yes
8747;admin;0;0.514142243;3;medium;7;0.78543758;0;186.2467726;yes
8748;sales;1;0.680183248;3;low;8;0.560726984;0;188.5070364;yes
8749;sales;0;0.609466107;3;medium;7;0.706897717;0;186.4856017;yes
8750;engineering;0;0.587076661;4;medium;7;0.704840062;0;186.5333583;yes
8751;support;0;0.71249945;3;low;8;0.689139679;0;187.787767;yes
8752;operations;0;0.661510614;3;medium;7;0.718812656;0;186.7179898;yes
8753;operations;0;0.710929825;3;low;8;0.779647536;1;187.6335133;yes
8754;operations;0;0.704425058;4;medium;8;0.477807607;0;187.926684;yes
8755;support;0;0.424041999;4;medium;7;0.600654;0;186.2353258;yes
8756;engineering;0;0.612159029;4;medium;8;0.690336676;0;187.509147;yes
8757;finance;0;0.679570206;3;medium;8;0.669656325;0;187.7923995;yes
8758;marketing;0;0.521513321;3;low;7;0.713184367;0;186.5493666;yes
8759;sales;0;0.59391282;4;medium;7;0.7317188;0;186.8359407;yes
8760;IT;0;0.566429489;4;high;8;0.649600486;0;187.7122372;yes
8761;retail;0;0.673707733;3;medium;8;0.460348804;0;189.0960647;yes
8762;finance;0;0.70959796;4;medium;8;0.513584443;0;189.1151533;yes
8763;retail;0;0.605279338;4;medium;8;0.361981745;1;188.4284168;yes
8764;engineering;0;0.724828359;4;medium;8;0.630438221;0;188.2279709;yes
8765;engineering;0;0.729085984;3;medium;8;0.393470179;1;189.4516328;yes
8766;support;0;0.550187545;3;low;7;0.626441576;0;187.1131006;yes
8767;operations;0;0.55898329;3;medium;7;0.823967787;0;186.2275184;yes
8768;engineering;0;0.582791896;3;medium;8;0.374964135;0;188.8545421;yes
8769;logistics;0;0.582192473;3;medium;7;0.612691429;0;187.1973934;yes
8770;support;0;0.592808424;4;medium;7;0.681752333;0;187.0287572;yes
8771;sales;0;0.825884008;3;medium;8;0.743042615;1;187.9985821;yes
8772;retail;0;0.602026044;2;medium;8;0.493961929;0;188.31661;yes
8773;support;0;0.8168396;3;high;8;0.633427942;0;189.0312363;yes
8774;marketing;0;0.571469889;3;high;8;0.520981654;1;188.5349108;yes
8775;marketing;0;0.62728049;3;high;8;0.460323185;1;187.5522269;yes
8776;support;0;0.538204408;4;medium;7;0.798010431;1;185.656338;yes
8777;engineering;0;0.596807227;3;medium;8;0.427611855;0;188.6756168;yes
8778;operations;0;0.621527418;4;medium;7;0.563431793;1;186.99316;yes
8779;retail;0;0.635265629;3;medium;8;0.467033604;0;188.419772;yes
8780;retail;0;0.805286095;4;high;8;0.665861234;0;188.0314329;yes
8781;sales;0;0.68885851;4;medium;8;0.517641201;0;189.0919977;yes
8782;sales;0;0.658358524;3;medium;7;0.719449002;1;187.2211435;yes
8783;support;0;0.755373598;3;high;8;0.5264742;1;187.9424377;yes
8784;engineering;0;0.582819668;3;medium;7;0.741272239;0;186.5878356;yes
8785;retail;0;0.606497786;3;medium;7;0.738648787;0;187.1887346;yes
8786;retail;0;0.525278967;4;medium;7;0.653121678;0;186.5929283;yes
8787;operations;0;0.678902005;4;medium;7;0.737363349;0;187.4647003;yes
8788;operations;0;0.718763185;4;medium;7;0.757214787;0;187.1901578;yes
8789;marketing;0;0.560957638;4;medium;8;0.47351861;0;188.3716196;yes
8790;sales;0;0.584614374;3;high;7;0.708467065;1;186.3605223;yes
8791;retail;0;0.546062654;3;medium;7;0.72597922;1;186.6467842;yes
8792;engineering;0;0.679147751;4;high;8;0.648690019;0;188.8496891;yes
8793;marketing;0;0.756553734;4;medium;8;0.489933125;0;188.9064089;yes
8794;retail;0;0.656675974;3;medium;8;0.374062156;0;188.842507;yes
8795;engineering;0;0.621855424;3;high;7;0.63082231;0;187.4119691;yes
8796;operations;0;0.695332141;3;medium;8;0.502889456;0;188.8957922;yes
8797;support;0;0.671814261;3;medium;8;0.559946721;0;187.9747551;yes
8798;support;1;0.642268221;3;medium;8;0.698435014;0;187.6193993;yes
8799;retail;0;0.695481943;3;low;8;0.657311685;1;187.8207901;yes
8800;operations;0;0.572420761;4;low;7;0.715317404;0;187.1915046;yes
8801;operations;0;0.708621971;4;medium;8;0.555058744;0;188.8112618;yes
8802;operations;0;0.541003474;3;medium;7;0.789188016;1;186.0405454;yes
8803;operations;0;0.650691838;4;low;8;0.495134776;0;188.512349;yes
8804;marketing;0;0.635960967;4;medium;7;0.85843924;0;186.4684002;yes
8805;marketing;0;0.693229711;3;high;8;0.56002327;0;188.4010443;yes
8806;marketing;0;0.585362191;5;low;7;0.673171165;0;187.3097036;yes
8807;marketing;0;0.642810972;3;medium;8;0.681099148;1;187.622616;yes
8808;IT;0;0.666881802;3;low;8;0.448885019;1;188.9035727;yes
8809;sales;0;0.597624059;4;medium;7;0.776334652;0;186.5436896;yes
8810;sales;0;0.609502019;4;medium;7;0.763742043;0;186.3500784;yes
8811;operations;0;0.729658014;4;medium;8;0.287854217;1;189.178548;yes
8812;engineering;0;0.699565283;4;low;7;0.888768951;0;186.7184826;yes
8813;support;0;0.621831268;3;medium;7;0.80167789;0;186.6400465;yes
8814;admin;0;0.618153407;4;high;7;0.747930926;0;186.3133136;yes
8815;marketing;0;0.580325757;3;medium;7;0.647206418;0;187.173677;yes
8816;retail;0;0.590585659;4;low;7;0.588712659;0;187.430623;yes
8817;operations;0;0.479875139;3;medium;7;0.608100404;0;187.016994;yes
8818;engineering;0;0.586963253;4;medium;7;0.694514385;0;185.9214897;yes
8819;operations;0;0.494966769;4;low;7;0.625714529;0;186.6783106;yes
8820;IT;0;0.672662208;3;medium;8;0.663667519;0;188.2800273;yes
8821;operations;0;0.59421868;3;medium;8;0.36231226;0;188.2411081;yes
8822;retail;0;0.607985473;3;medium;8;0.511724787;0;188.1164262;yes
8823;logistics;0;0.597596789;4;medium;7;0.730307191;0;186.7846953;yes
8824;marketing;0;0.665081858;3;medium;8;0.740695507;0;187.8912259;yes
8825;admin;0;0.705945167;3;medium;8;0.317188513;0;189.2046238;yes
8826;admin;0;0.501889248;3;medium;7;0.539534545;0;186.9206962;yes
8827;retail;0;0.695074457;3;high;7;0.710159503;0;187.1612637;yes
8828;engineering;0;0.524560827;3;medium;8;0.393849724;0;188.0623958;yes
8829;retail;1;0.646589191;4;medium;8;0.393510784;0;189.3082569;yes
8830;sales;0;0.791067838;3;medium;8;0.4983616;0;189.2199215;yes
8831;retail;0;0.643358775;4;medium;7;0.645671674;0;187.113436;yes
8832;sales;0;0.687100456;4;medium;8;0.356505741;0;189.5355702;yes
8833;IT;0;0.600932681;3;medium;7;0.727217945;0;186.8204122;yes
8834;IT;0;0.710745511;3;medium;7;0.68285888;0;187.3796498;yes
8835;logistics;0;0.76395801;2;high;8;0.490094796;1;189.0753373;yes
8836;operations;0;0.582436101;4;medium;8;0.539794541;0;187.7574924;yes
8837;operations;0;0.567489066;3;medium;8;0.503949804;0;187.7685233;yes
8838;logistics;0;0.590079057;3;medium;7;0.61612368;1;186.6942375;yes
8839;retail;0;0.543349909;3;medium;7;0.801392548;0;186.7330692;yes
8840;operations;1;0.733975769;3;medium;8;0.370689978;0;190.0787615;yes
8841;admin;0;0.619744234;3;high;8;0.583095321;0;187.7008974;yes
8842;operations;0;0.609919766;4;medium;7;0.625749527;0;187.3557921;yes
8843;retail;0;0.64077102;4;medium;8;0.55606106;0;187.7489768;yes
8844;operations;0;0.627338485;3;low;7;0.575794098;1;186.9356616;yes
8845;finance;0;0.705623608;4;low;8;0.55049115;0;188.9386815;yes
8846;retail;0;0.509110898;4;medium;7;0.520837702;1;187.1187233;yes
8847;engineering;0;0.638905393;3;medium;8;0.510905648;1;188.2915359;yes
8848;retail;0;0.771155784;4;medium;8;0.494262641;1;188.6866814;yes
8849;operations;0;0.570454754;3;medium;8;0.526027191;0;188.5309228;yes
8850;operations;0;0.677885058;3;medium;7;0.662225907;0;187.1260841;yes
8851;marketing;0;0.617095929;3;medium;8;0.571726917;0;188.23182;yes
8852;sales;0;0.728943152;4;medium;8;0.654770657;0;188.7209133;yes
8853;retail;0;0.648435311;3;high;7;0.850874562;0;186.4107614;yes
8854;engineering;0;0.59826579;3;high;7;0.72436533;0;186.8908457;yes
8855;finance;0;0.772552111;3;medium;8;0.354778245;0;189.640165;yes
8856;IT;0;0.593123871;4;medium;7;0.765130891;0;186.4798636;yes
8857;support;0;0.617934467;3;high;8;0.651959179;0;187.6259647;yes
8858;support;0;0.699903602;3;medium;8;0.458048954;0;188.9254749;yes
8859;sales;0;0.587484461;3;medium;7;0.727960016;0;186.8243266;yes
8860;sales;0;0.592870612;3;medium;7;0.788654169;0;186.3029154;yes
8861;sales;0;0.625586152;3;low;7;0.666858752;0;187.0271311;yes
8862;IT;0;0.652750873;4;medium;7;0.746373541;0;187.3250547;yes
8863;sales;0;0.630263601;2;medium;8;0.581744453;0;187.7807493;yes
8864;logistics;0;0.661263859;3;medium;8;0.566215281;0;188.2044015;yes
8865;marketing;0;0.577466708;2;medium;7;0.646135196;0;186.8592972;yes
8866;marketing;0;0.516930311;3;low;7;0.662288675;1;186.4989084;yes
8867;sales;0;0.622362465;3;medium;8;0.443905002;0;188.5352195;yes
8868;retail;0;0.602273239;3;medium;7;0.662603802;0;187.0172243;yes
8869;engineering;0;0.752069693;3;low;8;0.561473368;1;189.2266571;yes
8870;engineering;0;0.625465436;3;medium;8;0.632862126;0;187.9211219;yes
8871;operations;0;0.700683394;3;medium;8;0.403881857;0;188.8454652;yes
8872;retail;0;0.487999909;3;medium;7;0.772163838;0;186.3485636;yes
8873;operations;0;0.629939453;3;medium;8;0.581339677;0;188.0736223;yes
8874;sales;0;0.705197096;3;medium;8;0.67813641;0;188.0928676;yes
8875;sales;0;0.595472965;4;medium;7;0.675201894;0;186.6432888;yes
8876;sales;1;0.655072182;4;medium;8;0.63987092;0;188.02806;yes
8877;engineering;0;0.579023645;3;medium;8;0.541971975;1;188.0821422;yes
8878;sales;0;0.64273651;3;medium;7;0.531504273;0;187.1334892;yes
8879;support;0;0.585460061;4;medium;7;0.803722917;1;186.711431;yes
8880;support;0;0.683402679;3;medium;8;0.500565579;0;188.1673346;yes
8881;finance;0;0.721561093;3;medium;8;0.560600171;0;189.5898146;yes
8882;operations;0;0.737283567;3;medium;8;0.512803342;0;188.4711444;yes
8883;finance;0;0.770720555;3;medium;8;0.37520635;0;189.668556;yes
8884;retail;0;0.734280557;3;high;8;0.593598868;0;188.1089922;yes
8885;support;0;0.625553192;3;medium;8;0.716956686;0;187.6599815;yes
8886;sales;0;0.800550759;3;medium;8;0.648343053;0;188.6123165;yes
8887;retail;0;0.550312086;4;low;7;0.728807403;0;185.8587192;yes
8888;engineering;0;0.655449968;3;low;7;0.686227594;0;187.3698438;yes
8889;operations;0;0.487040311;3;medium;7;0.73038937;0;185.7072735;yes
8890;retail;0;0.661363892;3;low;7;0.787773847;0;187.2618575;no
8891;engineering;0;0.626327048;3;medium;8;0.556344561;0;187.9456394;yes
8892;engineering;0;0.547634924;4;medium;7;0.66444552;1;186.8137301;yes
8893;support;0;0.758896659;3;medium;8;0.575573647;1;188.2780273;yes
8894;sales;0;0.703124718;4;medium;8;0.601778461;0;187.9806157;yes
8895;engineering;0;0.574138043;3;low;7;0.571697085;0;187.1564047;yes
8896;retail;0;0.521890083;3;medium;7;0.730606971;1;186.1780915;yes
8897;sales;0;0.60801138;4;high;8;0.558589855;0;188.3587179;yes
8898;retail;0;0.601597141;3;low;8;0.662516908;1;187.576948;yes
8899;engineering;0;0.548943988;3;medium;7;0.679303057;0;187.2793059;yes
8900;retail;0;0.636710266;4;medium;8;0.540891201;0;188.1519085;yes
8901;marketing;0;0.614331927;4;high;8;0.568196873;1;188.0666965;yes
8902;finance;0;0.688939734;3;high;7;0.765657856;0;186.6627255;yes
8903;IT;0;0.563525332;3;low;7;0.641312213;0;186.9988169;yes
8904;marketing;0;0.64187629;2;medium;8;0.71221026;0;187.5663914;yes
8905;support;0;0.471061844;3;high;7;0.687682768;1;186.8190609;yes
8906;marketing;0;0.55547313;3;high;7;0.848557179;0;186.1367719;yes
8907;finance;0;0.557987216;3;low;8;0.471923862;1;188.1287189;yes
8908;operations;0;0.645573148;4;medium;8;0.533424893;0;187.6417365;yes
8909;engineering;0;0.721193463;3;medium;7;0.851591789;1;186.7399239;yes
8910;sales;0;0.591333418;4;medium;7;0.733787879;1;186.9181223;yes
8911;sales;0;0.732465792;4;medium;8;0.50974849;0;189.3737762;yes
8912;retail;0;0.496953261;4;high;7;0.590696649;1;186.0950357;yes
8913;admin;0;0.629347739;3;medium;8;0.47997957;0;188.4255139;yes
8914;engineering;0;0.614802595;3;high;7;0.772730709;0;186.5532907;yes
8915;retail;0;0.754796051;3;medium;8;0.888985568;0;187.5697834;yes
8916;sales;0;0.634731481;3;medium;8;0.706839979;0;187.5888091;yes
8917;operations;0;0.692220839;3;low;8;0.601771903;0;187.7644407;yes
8918;sales;0;0.531545145;3;medium;7;0.67192048;0;186.8484485;yes
8919;marketing;0;0.546096197;3;low;7;0.832103501;1;185.8195899;yes
8920;retail;0;0.809656402;4;medium;8;0.756188469;0;188.0788169;yes
8921;IT;0;0.686951644;4;medium;8;0.541253824;0;187.9529752;yes
8922;IT;0;0.576180047;4;medium;8;0.513481508;0;188.4994702;yes
8923;retail;0;0.677253766;4;high;8;0.458574168;0;188.6311774;yes
8924;IT;0;0.650154163;3;medium;8;0.576874516;0;187.8711138;yes
8925;engineering;0;0.650899171;3;medium;8;0.50635447;1;188.3076229;yes
8926;retail;0;0.684549166;4;high;8;0.419372562;1;189.1120293;yes
8927;engineering;0;0.672042292;3;medium;8;0.503251446;0;188.2834776;yes
8928;IT;0;0.658462202;3;medium;7;0.793350119;0;186.6983105;yes
8929;marketing;1;0.597747159;3;medium;7;0.7202624;0;187.2705019;yes
8930;admin;0;0.596328932;2;medium;7;0.690858944;0;187.2332531;yes
8931;sales;0;0.748593689;3;low;8;0.394075088;0;189.5913322;yes
8932;sales;0;0.723750683;3;medium;8;0.725621483;0;188.0212744;yes
8933;operations;0;0.546019744;3;low;8;0.581865106;1;187.9754724;yes
8934;retail;0;0.595733314;4;medium;7;0.747777442;0;185.8696555;yes
8935;engineering;0;0.661810084;4;medium;8;0.456927482;1;188.5807055;yes
8936;retail;0;0.444473543;3;medium;7;0.764186619;0;186.1808225;yes
8937;retail;0;0.486900317;3;medium;7;0.854688306;0;185.3916982;yes
8938;retail;0;0.639826638;3;medium;8;0.639051529;0;188.1577589;yes
8939;retail;0;0.44456993;3;medium;7;0.780760111;1;185.934405;yes
8940;marketing;0;0.614851386;3;low;8;0.558349538;1;188.0171752;yes
8941;engineering;0;0.503036861;3;medium;7;0.601376513;0;187.3233249;yes
8942;IT;0;0.50142556;2;medium;7;0.670514993;0;185.9985954;yes
8943;finance;0;0.507577907;2;medium;7;0.641050336;0;186.8219485;yes
8944;sales;0;0.571384129;3;medium;7;0.534113295;0;187.3090638;yes
8945;retail;1;0.590771842;3;medium;8;0.576784413;0;187.8101555;yes
8946;sales;0;0.695901556;4;low;8;0.577558295;0;188.4830379;yes
8947;admin;0;0.570734497;3;medium;7;0.65620076;0;187.3614225;yes
8948;retail;0;0.582866156;4;medium;7;0.632600663;0;187.3579961;yes
8949;sales;0;0.525549212;3;medium;7;0.712396209;0;186.4086983;yes
8950;sales;0;0.505513184;4;medium;7;0.633046776;0;187.3240024;yes
8951;retail;0;0.561140641;2;medium;7;0.625879969;1;187.2694218;yes
8952;retail;0;0.606532638;3;low;8;0.649261119;0;187.5202958;yes
8953;sales;0;0.604656947;3;medium;7;0.816139322;0;186.0226253;yes
8954;engineering;0;0.709969158;3;medium;8;0.595945356;0;188.2819527;yes
8955;retail;0;0.600691703;3;medium;7;0.677519069;0;187.0614228;yes
8956;engineering;0;0.702949361;4;medium;7;0.753585516;1;187.1221967;yes
8957;engineering;0;0.577420052;3;medium;7;0.589401531;1;187.4300018;yes
8958;operations;0;0.617874887;4;medium;7;0.607416473;0;187.2807309;yes
8959;operations;0;0.708335528;3;low;8;0.689954205;1;187.96745;yes
8960;engineering;0;0.707345053;3;medium;8;0.715943537;0;188.2376237;yes
8961;support;0;0.631209508;4;medium;8;0.467109425;0;188.2981112;yes
8962;admin;0;0.719328795;3;high;8;0.649015936;1;188.4259688;yes
8963;operations;0;0.700709223;4;medium;8;0.781667596;0;188.1920161;yes
8964;operations;0;0.649037802;4;medium;8;0.353368888;0;188.7950153;yes
8965;engineering;0;0.562676159;3;medium;7;0.677066979;0;187.0159601;yes
8966;sales;0;0.76182508;3;medium;8;0.382050898;0;189.8665512;yes
8967;engineering;0;0.786574029;3;low;8;0.58754936;0;188.9098144;yes
8968;logistics;0;0.724066782;2;medium;8;0.665138014;0;188.3492681;yes
8969;admin;0;0.33047887;4;medium;7;0.821543725;0;185.0533732;yes
8970;retail;0;0.560499978;3;medium;7;0.566391172;0;187.2214635;yes
8971;sales;0;0.538500142;4;medium;7;0.636664889;1;186.5019038;yes
8972;marketing;0;0.593329427;4;medium;7;0.795381382;0;186.482989;yes
8973;IT;0;0.737662339;4;low;8;0.547485961;1;189.0114627;yes
8974;support;0;0.680982471;3;medium;7;0.63535202;0;187.37394;yes
8975;support;0;0.579317555;3;medium;8;0.506300137;0;188.0254512;yes
8976;sales;0;0.529265011;3;high;8;0.499915419;1;188.2215465;yes
8977;engineering;0;0.612284819;3;medium;8;0.499738537;0;188.5348038;yes
8978;support;0;0.588299996;3;medium;7;0.622699897;0;187.0547745;yes
8979;operations;0;0.583673642;4;medium;7;0.636329154;0;187.1245711;yes
8980;sales;0;0.672753265;4;high;8;0.585578155;0;188.4760649;yes
8981;marketing;0;0.720760221;3;medium;8;0.715566467;0;188.1758545;yes
8982;operations;0;0.502284173;3;low;7;0.588086649;0;186.9005504;yes
8983;admin;0;0.66939105;3;medium;8;0.397759103;0;188.5573365;yes
8984;sales;0;0.569063317;4;medium;7;0.761343867;0;186.9035252;yes
8985;retail;0;0.531328516;3;low;7;0.698383139;0;187.0203606;yes
